id,hadith_id,source,chapter_no,hadith_no,chapter,chain_indx,text_ar,text_en
73,50074, Sunan Ibn Majah ,0, 74 ,The Book of the Sunnah - كتاب المقدمة,"38473, 20340, 20746",حدثنا أبو حاتم، حدثنا عبيد الله بن موسى العبسي، حدثنا أبو جعفر الرازي، عن الربيع بن أنس، مثله ‏.‏,
88,50089, Sunan Ibn Majah ,0, 89 ,The Book of the Sunnah - كتاب المقدمة,,قال أبو الحسن القطان حدثناه خازم بن يحيى، حدثنا عبد الملك بن شيبان، حدثنا يحيى بن عثمان، فذكر نحوه ‏.‏,
175,50176, Sunan Ibn Majah ,0, 176 ,The Book of the Sunnah - كتاب المقدمة,"30201, 30547, 20327, 10770, 11023, 17","حدثنا أبو بكر بن أبي شيبة، وسويد بن سعيد، قالا حدثنا أبو الأحوص، عن سماك، عن عكرمة، عن ابن عباس، قال قال رسول الله  صلى الله عليه وسلم  ‏""‏ ليقرأن القرآن ناس من أمتي يمرقون من الإسلام كما يمرق السهم من الرمية ‏""‏ ‏.‏",
236,50237, Sunan Ibn Majah ,0, 237 ,The Book of the Sunnah - كتاب المقدمة,"38409, 30288, 30254, 11107, 11013, 11058, 871",حدثنا علي بن محمد، حدثنا خالي، يعلى ح وحدثنا هشام بن عمار، حدثنا سعيد بن يحيى، قالا حدثنا محمد بن إسحاق، عن الزهري، عن محمد بن جبير بن مطعم، عن أبيه، عن النبي  صلى الله عليه وسلم  بنحوه ‏.‏,
247,50248, Sunan Ibn Majah ,0, 248 ,The Book of the Sunnah - كتاب المقدمة,"38473, 28545, 28643, 11340, 20169, 11163, 11804, 391",قال أبو الحسن وحدثنا أبو حاتم، حدثنا محمد بن يزيد بن سنان الرهاوي، حدثنا يزيد بن سنان، - يعني أباه - حدثني زيد بن أبي أنيسة، عن فليح بن سليمان، عن زيد بن أسلم، عن عبد الله بن أبي قتادة، عن أبيه، سمعت رسول الله  صلى الله عليه وسلم  فذكر نحوه ‏.‏,
251,50252, Sunan Ibn Majah ,0, 252 ,The Book of the Sunnah - كتاب المقدمة,"34015, 20021, 20040",قال أبو الحسن وحدثنا خازم بن يحيى، حدثنا إبراهيم بن الحجاج السامي، حدثنا حماد بن سلمة، قال أبو الحسن وحدثنا إبراهيم بن نصر الهمداني، صاحب القفيز حدثنا موسى بن إسماعيل، حدثنا حماد بن سلمة، ‏.‏,
260,50261, Sunan Ibn Majah ,0, 261 ,The Book of the Sunnah - كتاب المقدمة,"38473, 30116, 20169",قال أبو الحسن أنبأنا أبو حاتم، حدثنا سعيد بن منصور، حدثنا فليح بن سليمان، فذكر نحوه ‏.‏,
265,50266, Sunan Ibn Majah ,0, 266 ,The Book of the Sunnah - كتاب المقدمة,"20357, 25203, 20357",حدثنا إبراهيم بن نصر، حدثنا أبو غسان، مالك بن إسماعيل حدثنا عمار بن سيف، عن أبي معاذ، ‏.‏ قال مالك بن إسماعيل قال عمار لا أدري محمد أو أنس بن سيرين ‏.‏,
267,50268, Sunan Ibn Majah ,0, 268 ,The Book of the Sunnah - كتاب المقدمة,"30201, 30212, 30212",قال أبو الحسن حدثنا خازم بن يحيى، حدثنا أبو بكر بن أبي شيبة، ومحمد بن عبد الله بن نمير، قالا حدثنا ابن نمير، عن معاوية النصري، - وكان ثقة - ثم ذكر الحديث نحوه بإسناده ‏.‏,
272,50273, Sunan Ibn Majah ,0, 273 ,The Book of the Sunnah - كتاب المقدمة,"38473, 20296, 24324, 20348, 24324",قال أبو الحسن - أى القطان - وحدثنا أبو حاتم، حدثنا أبو الوليد، حدثنا عمارة بن زاذان، فذكر نحوه ‏.‏ قال أبو الحسن أيضا وحدثنا إبراهيم بن نصر، قال حدثنا أبو نعيم، قال حدثنا عمارة بن زاذان، فذكر نحوه ‏.‏,
5,50284, Sunan Ibn Majah ,1, 284 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"30201, 20665, 20426, 20020",حدثنا أبو بكر بن أبي شيبة، حدثنا عبيد بن سعيد، وشبابة بن سوار، عن شعبة، نحوه ‏.‏,
19,50298, Sunan Ibn Majah ,1, 298 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,38473,قال أبو الحسن القطان حدثنا أبو حاتم، حدثنا أبو الوليد، فذكر مثله ‏.‏,
21,50300, Sunan Ibn Majah ,1, 300 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"30288, 20024, 11449, 11213, 10573, 11421, 4",حدثنا هشام بن عمار، حدثنا عبد الحميد بن حبيب، حدثنا الأوزاعي، حدثني يحيى، حدثني محمد بن إبراهيم، حدثني عيسى بن طلحة، حدثني حمران، عن عثمان، عن النبي  صلى الله عليه وسلم  نحوه ‏.‏,
31,50310, Sunan Ibn Majah ,1, 310 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"30106, 20021",حدثنا جعفر بن أحمد بن عمر، حدثنا عفان بن مسلم، حدثنا حماد بن سلمة، عن علي بن زيد، مثله ‏.‏,
34,50313, Sunan Ibn Majah ,1, 313 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"34046, 20246, 11073, 11019, 35158, 20337, 11168, 11019, 10811, 384",حدثنا جميل بن الحسن العتكي، حدثنا عبد الأعلى بن عبد الأعلى، حدثنا سعيد بن أبي عروبة، عن قتادة، ح وحدثنا هارون بن إسحاق، حدثنا عبدة، قال حدثنا سعيد، عن قتادة، عن القاسم بن عوف الشيباني، عن زيد بن أرقم، ‏.‏ أن رسول الله قال فذكر الحديث ‏.‏,
38,50317, Sunan Ibn Majah ,1, 317 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38473, 30232",قال أبو الحسن وحدثنا أبو حاتم، حدثنا ابن أبي مريم، فذكر نحوه ولم يقل في حديثه من الرجس النجس إنما قال من الخبيث المخبث الشيطان الرجيم ‏.‏,
40,50319, Sunan Ibn Majah ,1, 319 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38473, 20357, 20311",قال أبو الحسن بن سلمة وأخبرنا أبو حاتم، حدثنا أبو غسان النهدي، حدثنا إسرائيل، نحوه ‏.‏,
47,50326, Sunan Ibn Majah ,1, 326 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"20020, 11353, 11353, 145",قال شعبة قال عاصم يومئذ وهذا الأعمش يرويه عن أبي وائل عن حذيفة وما حفظه ‏.‏ فسألت عنه منصورا فحدثنيه عن أبي وائل عن حذيفة أن رسول الله  صلى الله عليه وسلم  أتى سباطة قوم فبال قائما ‏.‏,
52,50331, Sunan Ibn Majah ,1, 331 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"30285, 20733",حدثنا عبد الرحمن بن إبراهيم، حدثنا الوليد بن مسلم، حدثنا الأوزاعي، بإسناده نحوه ‏.‏,
66,50345, Sunan Ibn Majah ,1, 345 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,38473,قال أبو الحسن بن سلمة وحدثنا أبو حاتم، حدثنا عبيد الله بن موسى، فذكر نحوه ‏.‏,
68,50347, Sunan Ibn Majah ,1, 347 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"10841, 24269, 11282",قال أبو الحسن القطان حدثنا يحيى بن عبيد، حدثنا عبد العزيز بن المغيرة، عن خالد الحذاء، عن خالد بن أبي الصلت، مثله ‏.‏,
71,50350, Sunan Ibn Majah ,1, 350 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"25197, 20348",قال أبو الحسن بن سلمة حدثنا علي بن عبد العزيز، حدثنا أبو نعيم، حدثنا زمعة، فذكر نحوه ‏.‏,
88,50367, Sunan Ibn Majah ,1, 367 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"11222, 11023, 11449",حدثنا محمد بن يحيى، حدثنا سلم بن إبراهيم الوراق، حدثنا عكرمة، عن يحيى بن أبي كثير، عن عياض بن هلال، ‏.‏ قال محمد بن يحيى هو الصواب ‏.‏,
89,50368, Sunan Ibn Majah ,1, 368 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38495, 28407, 20012, 10704, 11449, 11260",حدثنا محمد بن حميد، حدثنا علي بن أبي بكر، عن سفيان الثوري، عن عكرمة بن عمار، عن يحيى بن أبي كثير، عن عياض بن عبد الله، نحوه ‏.‏,
94,50373, Sunan Ibn Majah ,1, 373 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38473, 20340",قال أبو الحسن بن سلمة حدثنا أبو حاتم، حدثنا عبيد الله بن موسى، أنبأنا الأعمش، فذكر نحوه ‏.‏,
99,50378, Sunan Ibn Majah ,1, 378 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38473, 20280",قال أبو الحسن بن سلمة حدثنا أبو حاتم، حدثنا الأنصاري، عن سعيد بن أبي عروبة، فذكر نحوه ‏.‏,
106,50385, Sunan Ibn Majah ,1, 385 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38473, 20348, 11858",قال أبو الحسن بن سلمة حدثنا أبو حاتم، وإبراهيم بن سليمان الواسطي، قالا حدثنا أبو نعيم، حدثنا شريك، نحوه ‏.‏,
109,50388, Sunan Ibn Majah ,1, 388 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38473, 30252, 20587",قال أبو الحسن بن سلمة حدثنا أبو حاتم، حدثنا سعيد بن سليمان الواسطي، عن شريك، نحوه ‏.‏,
126,50405, Sunan Ibn Majah ,1, 405 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,38473,قال أبو الحسن بن سلمة حدثنا أبو حاتم، وأبو عثمان البخاري قالا حدثنا المعلى بن أسد، نحوه ‏.‏,
141,50420, Sunan Ibn Majah ,1, 420 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"30007, 22258, 11521, 34",قال أبو الحسن بن سلمة حدثنا علي بن الحسن الهسنجاني، حدثنا أحمد بن حنبل، حدثنا أبو القاسم بن أبي الزناد، حدثني إسحاق بن حازم، عن عبيد الله، - هو ابن مقسم - عن جابر بن عبد الله، أن النبي  صلى الله عليه وسلم  فذكر نحوه ‏.‏,
154,50433, Sunan Ibn Majah ,1, 433 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,38473,قال أبو الحسن بن سلمة حدثنا أبو حاتم، حدثنا عبيس بن مرحوم العطار، حدثنا عبد المهيمن بن عباس، فذكر نحوه ‏.‏,
157,50436, Sunan Ibn Majah ,1, 436 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38473, 20470",قال أبو الحسن بن سلمة حدثنا أبو حاتم، حدثنا يحيى بن صالح، وابن، نفيل وغيرهما قالوا حدثنا زهير، فذكر نحوه ‏.‏,
169,50448, Sunan Ibn Majah ,1, 448 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,20348,قال أبو الحسن بن سلمة حدثناه أبو حاتم، حدثنا أبو نعيم، حدثنا عبد الرحمن بن ثابت بن ثوبان، فذكر نحوه ‏.‏,
203,50482, Sunan Ibn Majah ,1, 482 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,30367,قال أبو الحسن بن سلمة حدثنا خازم بن يحيى الحلواني، حدثنا قتيبة، حدثنا ابن لهيعة، فذكر نحوه ‏.‏,
220,50499, Sunan Ibn Majah ,1, 499 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,"38473, 30355",قال أبو الحسن بن سلمة حدثنا أبو حاتم، حدثنا عبد الله بن يوسف التنيسي، حدثنا ابن لهيعة، فذكر نحوه ‏.‏,
228,50507, Sunan Ibn Majah ,1, 507 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,,قال أبو الحسن بن سلمة القطان حدثنا إبراهيم بن نصر، حدثنا أبو نعيم، بنحوه ‏.‏,
250,50529, Sunan Ibn Majah ,1, 529 ,The Book of Purification and its Sunnah - كتاب الطهارة وسننها,,وقال علي بن عبد الله بن عباس وأنا أشهد، على أبي بمثل ذلك ‏.‏,
